commid_id,commit_message,critical_class_name_list,issue_id
0485f532a49b507b1e9eb5d0e9e8ffcc683d9ba5,"tokenMetadata should be updated before removing obsolete pending ranges, and unset bootstrapped flag when decommission is complete.  patch by Jaakko Laine and jbellis for CASSANDRA-435

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@835413 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-435
183f51dc2167a3ade932413505712543a690315e,"r/m unused bootstrap directory and ensure streaming files live to be streamed
patch by jbellis; reviewed by Jun Rao for CASSANDRA-538

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@835446 13f79535-47bb-0310-9956-ffa450edef68","['DatabaseDescriptor.java', 'ColumnFamilyStore.java']",CASSANDRA-538
6ede8c5d91f334ff0e06197a3d1fbc4ec9480137,"fix misleading comment.  patch by jbellis for CASSANDRA-545

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@835873 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-545
f3cdaa96b70d3b1b558abeedd4a893a9ead30d01,"add Move command
patch by jbellis; reviewed by Jaakko Laine for CASSANDRA-541

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@835890 13f79535-47bb-0310-9956-ffa450edef68","['StorageService.java', 'NodeProbe.java']",CASSANDRA-541
266e94f320b47532761bad3972e5e2a5a664ae70,"clean up temporary for-streaming files when done
patch by jbellis; tested by Ray Slakinski for CASSANDRA-550

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@835986 13f79535-47bb-0310-9956-ffa450edef68","['DatabaseDescriptor.java', 'ColumnFamilyStore.java']",CASSANDRA-550
f31e5779de32ea6bd719620e718632712ecf4323,"make iterator closeable, again
patch by jbellis; tested by ""elsif"" for CASSANDRA-552

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@835999 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-552
050752c70360fe8cae9803f3db15dad2fec224fc,"Fixed multi-get to put localCommands onto the StorageService.readStage when a node gets commands to process, instead of running them serially. 
patch by goffinet, minor cleanup and review by jbellis for CASSANDRA-555


git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@836264 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-555
f1279e961829fce958df6e9e68742798562f4ec0,"add getSortedApplicationStates to preserve state ordering when re-gossiping to other nodes.  patch by Jaakko Laine; reviewed by jbellis for CASSANDRA-548

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@880772 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-548
f57ac0d95994f4a50c2f5ced2cf7937e85bfc932,"make local insert() skip MessagingService and fix HH write
patch by jbellis; reviewed by Jaakko Laine for CASSANDRA-558

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@881280 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-558
a5bd08f421c647c3a472d231b24ae0d0a7101b9e,"add WriteResponseHandler combining the important parts of QuorumResponseHandler and WriteResponseResolver.
In particular, not thate we (correctly) never send a write response of false, letting the timeout take care
of that should-never-happen case.  optimize local writes in insertBlocking, and fix HH.

patch by jbellis; reviewed by Jaakko Laine for CASSANDRA-558

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@881281 13f79535-47bb-0310-9956-ffa450edef68","['MessagingService.java', 'StorageProxy.java', 'StorageService.java']",CASSANDRA-558
fc518cbb6a098f4f3adcd96a851155b4f6742349,"add primitive get_range_slice. inefficient, but better than get_key_range + get_slices.
patch by gdusbabek; reviewed by jbellis for CASSANDRA-344

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@881998 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'StorageProxy.java', 'StorageService.java']",CASSANDRA-344
46a809eef9ea55de927514d6fc9067bf8ced2fc0,"expose TimedOutException distinct from UnavailableException
patch by jbellis; reviewed by gdusbabek for CASSANDRA-563

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@882248 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-563
eb32e2775162b0171ec45a4babec254d3ad09c2b,"check for listenaddress misconfiguration
patch by jbellis; reviewed by gdusbabek for CASSANDRA-298

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@882312 13f79535-47bb-0310-9956-ffa450edef68",['DatabaseDescriptor.java'],CASSANDRA-298
8ec9b7bd95c5e09227a67893a944945fd0a37707,"make members volatile where necessary to make double-checked locking safe.  patch by gdusbabek; reviewed by jbellis for CASSANDRA-248

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@882682 13f79535-47bb-0310-9956-ffa450edef68",['MessagingService.java'],CASSANDRA-248
bae22eae6b81d79e035f43eedc012bb8bf09a9a1,"Modify move function to get balanced token at bootstrap time if token given as a parameter was null.  patch by Jaakko Laine; reviewed by jbellis for CASSANDRA-574

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@883405 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-574
5f343039334a5d89a0f3f78d77c7df373261ef18,"add RING_DELAY sleep to startBootstrap.  patch by Jaakko Laine; reviewed by jbellis for CASSANDRA-575

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@883474 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-575
cb3b171079f248370206218df9e0b6aa658225f8,"Moved leaving ring code to a separate helper function and call it right away if rangesMM is empty.  patch by Jaakko Laine; reviewed by jbellis for CASSANDRA-573

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@883854 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-573
7c4166444bdef1bd1d56f198e4a448f14f1bcab8,"r/m unused Row code, and move table variable into callers rather than serializing it redundantly
patch by jbellis; tested by Dan Di Spaltro for CASSANDRA-578

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@884331 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'StorageProxy.java', 'StorageService.java']",CASSANDRA-578
994487d755250fb02125b28075aea3c3fb2685d7,"make Row contain a single, final CF reference
patch by jbellis; tested by Dan Di Spaltro for CASSANDRA-578

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@884332 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'StorageProxy.java', 'StorageService.java']",CASSANDRA-578
95cbb3461ad9fc66969f9f8338b686b0f50d9a9a,"allow serializing null CF; add get_range_slice test exercising this
patch by jbellis; tested by Dan Di Spaltro for CASSANDRA-578

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@884333 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-578
8e08487c26f719c1e41ae36daafb7d0be76d70b1,"skip the system table (keyspace) for cleanup, it's local-only.  patch by jbellis; reviewed by Stu Hood for CASSANDRA-579

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@885572 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-579
8648d3fa0125ac12f5e894f05f369479151d4b6a,"CASSANDRA-591 remove unused setters

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@885894 13f79535-47bb-0310-9956-ffa450edef68",['DatabaseDescriptor.java'],CASSANDRA-591
5da5bf9ae5e9e0fe315c88ce9168125a891363d3,"use size of sstables as load, instead of naively counting everything in the data directories
patch by jbellis; reviewed by Stu Hood for CASSANDRA-554

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@886006 13f79535-47bb-0310-9956-ffa450edef68","['CassandraDaemon.java', 'StorageService.java']",CASSANDRA-554
eccbe75a382345ece044596feb5b706f6106f45b,"add StorageService.initClient, which starts up Gossiper without setting a token or anything other application state.
patch by gdusbabek and jbellis for CASSANDRA-535

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@886253 13f79535-47bb-0310-9956-ffa450edef68","['DatabaseDescriptor.java', 'StorageService.java']",CASSANDRA-535
360d9b6a9807e76f8d9ff71b388008127f029683,"improve testing of StorageService init, and fix shutdown of messagingservice.
patch by gdusbabek; reviewed by jbellis for CASSANDRA-535

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@886254 13f79535-47bb-0310-9956-ffa450edef68",['MessagingService.java'],CASSANDRA-535
0a7e6d10879221549f0b451e9b5235629c7485fd,"update bmt_example to use new client mode.
patch by jbellis; reviewed by gdusbabek for CASSANDRA-535

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@886256 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-535
83cce240bf61efe41c2074b8da4958794f15b123,"Fix not returning live subcolumns of deleted supercolumns
patch by jbellis; reviewed by junrao for CASSANDRA-583

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@886886 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-583
42eea2c50da56495ad9ab8a0aeec70354397c1e1,"r/m misguided attempt at optimizing merging range scan results from multiple nodes
patch by jbellis; reviewed by Stu Hood for CASSANDRA-568

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@887463 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-568
6d96f53add0c0fc9193a0dfac8c42ac18a6a97e7,"move ""are we done yet"" check in quorum read entirely into RRR.isDataPresent instead of partly there and partly in QRH.response
patch by jbellis; reviewed by Stu Hood for CASSANDRA-568

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@887465 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-568
23aa01beca4d7637b037ee85b87090cb1dff8bcf,"convert range slice to use DecoratedKeys
patch by jbellis; reviewed by Stu Hood for CASSANDRA-568

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@887466 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'StorageProxy.java']",CASSANDRA-568
9e0ee8f269e0a389517b480a7cc9693f9073e742,"add strong reads to range slicing
patch by jbellis; reviewed by Stu Hood for CASSANDRA-568

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@887468 13f79535-47bb-0310-9956-ffa450edef68","['StorageProxy.java', 'StorageService.java']",CASSANDRA-568
b6aa09fa148305668cbd8024c394ae68ca6235e5,"ColumnFamily.onStart() was not checking files related to only it's column family. It was possible to remove files from other CFs thinking they were orphans. Skip files not apart of the CF. patch by goffinet; reviewed by jbellis for CASSANDRA-606

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@887627 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-606
08479960ee33534926c282d42f8c7b0b4e8ff5dc,"promote a couple streaming debug messages to info.  patch by jbellis for CASSANDRA-592

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@888022 13f79535-47bb-0310-9956-ffa450edef68",['StorageService.java'],CASSANDRA-592
c8664861b7c3744bb29925646d1bc61862d1aaaf,"minor CFS cleanup.  patch by Stu Hood; reviewed by jbellis for CASSANDRA-520

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@888169 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-520
b1810fd428e90a85705aedb82bdf002c9e7a27ab,"cleanup Streaming and rename transferOneTable -> transferSSTables.  patch by Stu Hood; reviewed by jbellis for CASSANDRA-520

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@888170 13f79535-47bb-0310-9956-ffa450edef68",['MessagingService.java'],CASSANDRA-520
3e574a962c43af699eccd968b1488f724d78d5a0,"only GC when compacting all sstables, to avoid situations where the data a tombstone is intended to supress is in an sstable that is not part of the compaction set.
patch by jbellis; reviewed by Ramzi Rabah for CASSANDRA-604

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@888512 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-604
616ab64c4888825c544e55d0945a5a3d412e0947,"r/m unused code.  patch by Stu Hood; reviewed by jbellis for CASSANDRA-608

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@888551 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-608
6f00a24296179b0abc9673c94f76d1e551ebdeab,"respect memtable thresholds when replaying commit log
patch by jbellis; reviewed by Jun Rao for CASSANDRA-609

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@888701 13f79535-47bb-0310-9956-ffa450edef68",['ColumnFamilyStore.java'],CASSANDRA-609
d267cf77bd9f87389997d0c4b990aa799bc6cfda,"support ConsistencyLevel.ALL on read.  patch by jbellis; reviewed by goffinet for CASSANDRA-584

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@888707 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-584
27cadba02769ec7761b9f7a60c4e18f3f5a750c8,"Rename BootstrapMetadata and friends to StreamRequest* as that is what those essentially are. Move them to cassandra.io where rest of streaming stuff resides.  patch by Jaakko Laine; reviewed by jbellis for CASSANDRA-564

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@888864 13f79535-47bb-0310-9956-ffa450edef68","['StorageProxy.java', 'StorageService.java']",CASSANDRA-564
ea30613ff7d3f59b643de2c98c6b1b4b7fc72238,"Add removeToken command to StorageService and nodeprobe.  patch by Jaakko Laine; reviewed by jbellis for CASSANDRA-564

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@888866 13f79535-47bb-0310-9956-ffa450edef68","['StorageService.java', 'NodeProbe.java']",CASSANDRA-564
70e0eee7918b02a08886332d03f41f9343678073,"fix log statement for hinted writes.  patch by Gabriele Renzi; reviewed by jbellis for CASSANDRA-631

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@889937 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-631
7777a90c7531709aeac357e4009846b30223f505,"minor StorageProxy cleanup.  patch by Gabriele Renzi; reviewed by jbellis for CASSANDRA-631

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@889938 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-631
beba91e885c450a4542823da955c677b01d66a17,"add batch_mutate command.  patch by Jeff Hodges; reviewed by jbellis for CASSANDRA-336

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@892382 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-336
453c8171d9b3472c40d946254d6a6fe1ae59fe87,"clean up compactions api and move into CompactionManager.  patch by jbellis; reviewed by eevans for CASSANDRA-599

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@893600 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'CompactionManager.java']",CASSANDRA-599
b4c7f55afe4ecfc98bc88ec3e54d5f79cbf3b244,"abstract DTPE from JMXETPE.  patch by jbellis; reviewed by eevans for CASSANDRA-599

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@893601 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'CompactionManager.java', 'MessagingService.java', 'StorageService.java']",CASSANDRA-599
090e9f8f10e890f4c1e3177e945d8facccc95cd8,"expose cf count, disk space to JMX.  patch by jbellis; reviewed by eevans for CASSANDRA-599

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@893603 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'StorageService.java', 'NodeProbe.java']",CASSANDRA-599
1954f8252b3122fd467dc2d6c599ee6d56ce1e33,"move initial check for compaction to after log replay.  patch by jbellis; reviewed by eevans for CASSANDRA-599

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@893604 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'CompactionManager.java', 'CassandraDaemon.java']",CASSANDRA-599
b2b057ffde14e4bb15a8d13f87cdca2d22c1a3b2,"make estimation of pendingtasks for CompactionManager sane.  patch by jbellis; reviewed by eevans for CASSANDRA-599

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@893605 13f79535-47bb-0310-9956-ffa450edef68","['ColumnFamilyStore.java', 'CompactionManager.java']",CASSANDRA-599
1cb079400f80b716fbb0ad4448a427ca94c8460c,"replace DataInputBuffer with ByteArrayInputStream/DataInputStream.  patch by Todd Blose; reviewed by jbellis for CASSANDRA-656

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@894312 13f79535-47bb-0310-9956-ffa450edef68",['StorageProxy.java'],CASSANDRA-656
d6d4a4fe185c332e1e8f6de5e2f1385f89f74451,"CASSANDRA-651  TcpConnectionManager was holding on to disconnected connections, giving the false indication they were being used.

git-svn-id: https://svn.apache.org/repos/asf/incubator/cassandra/trunk@894721 13f79535-47bb-0310-9956-ffa450edef68",['MessagingService.java'],CASSANDRA-651
